,challenge_ID,programming_language,challenge_series_ID,total_submissions,publish_date,author_ID,author_gender,author_org_ID,category_id
2810,CI26297,1,SI2632,102.0,31-03-2008,AI565534,M,AOI101105,128.0
2811,CI26298,1,SI2632,209.0,31-03-2008,AI565535,M,AOI101106,128.0
2812,CI26299,1,SI2632,261.0,01-04-2008,AI565536,M,AOI100204,190.0
2813,CI26300,1,SI2632,114.0,01-04-2008,AI565537,M,AOI101107,128.0
2814,CI26301,1,SI2632,254.0,01-04-2008,AI565538,M,AOI100964,190.0
2815,CI26302,1,SI2632,134.0,01-04-2008,AI565536,M,AOI100204,128.0
2816,CI26303,1,SI2632,66.0,01-04-2008,AI565539,M,AOI101108,128.0
2817,CI26304,1,SI2632,144.0,01-04-2008,AI564349,M,AOI100063,128.0
2818,CI26305,1,SI2632,317.0,01-04-2008,AI565540,M,AOI100028,50.0
2819,CI26306,1,SI2632,227.0,01-04-2008,AI565541,M,AOI100228,128.0
2820,CI26307,1,SI2632,250.0,01-04-2008,AI565542,M,AOI101109,49.0
2821,CI26308,1,SI2632,142.0,02-04-2008,AI565543,M,AOI100204,128.0
2822,CI26309,1,SI2632,56.0,02-04-2008,AI565544,F,AOI101110,128.0
2823,CI26310,1,SI2632,102.0,02-04-2008,AI565545,F,AOI100326,128.0
2824,CI26311,1,SI2632,90.0,02-04-2008,AI565546,M,AOI100204,128.0
2825,CI26312,1,SI2638,70.0,13-05-2008,AI565547,F,AOI100358,166.0
2826,CI26313,1,SI2638,113.0,13-05-2008,AI565548,M,AOI101111,161.0
2827,CI26314,1,SI2638,403.0,13-05-2008,AI564983,M,AOI100789,161.0
2828,CI26315,1,SI2638,41.0,13-05-2008,AI565549,M,AOI101111,161.0
2830,CI26317,1,SI2638,241.0,14-05-2008,AI565551,M,AOI101113,71.0
2831,CI26318,1,SI2638,38.0,14-05-2008,AI565552,F,AOI101114,161.0
2832,CI26319,1,SI2638,110.0,14-05-2008,AI565495,M,AOI101081,161.0
2833,CI26320,1,SI2638,59.0,14-05-2008,AI565553,M,AOI101110,161.0
2834,CI26321,1,SI2638,801.0,14-05-2008,AI563576,M,AOI100001,28.0
2835,CI26322,1,SI2639,61.0,09-05-2008,AI565554,M,AOI100735,
2836,CI26323,1,SI2639,78.0,09-05-2008,AI565297,F,AOI100735,
2837,CI26324,1,SI2639,81.0,10-05-2008,AI565555,M,AOI101115,
2838,CI26325,1,SI2639,37.0,10-05-2008,AI565556,F,,
2839,CI26326,1,SI2639,45.0,10-05-2008,AI565555,M,AOI101115,
2840,CI26327,1,SI2639,53.0,10-05-2008,AI565557,M,,
2841,CI26328,1,SI2639,24.0,10-05-2008,AI565558,M,,
2842,CI26329,1,SI2639,33.0,10-05-2008,AI565559,M,AOI101116,
2843,CI26330,1,SI2639,411.0,10-05-2008,AI565554,M,AOI100735,90.0
2844,CI26331,1,SI2639,162.0,10-05-2008,AI565554,M,AOI100735,
2845,CI26332,1,SI2639,133.0,10-05-2008,AI565560,F,AOI100735,
2846,CI26333,1,SI2639,135.0,10-05-2008,AI565560,F,AOI100735,
2847,CI26334,1,SI2639,65.0,10-05-2008,AI565561,M,AOI101117,
2848,CI26335,1,SI2710,735.0,07-04-2008,AI565562,M,AOI101118,24.0
2849,CI26336,1,SI2643,97.0,06-04-2008,AI565563,M,AOI101110,
2850,CI26337,1,SI2643,2570.0,06-04-2008,AI565564,M,AOI101119,87.0
2851,CI26338,1,SI2643,499.0,06-04-2008,AI565565,M,AOI100570,87.0
2852,CI26339,1,SI2643,102.0,07-04-2008,AI565566,M,AOI100684,
2853,CI26340,1,SI2643,70.0,07-04-2008,AI565567,F,AOI100483,
2854,CI26341,1,SI2643,65.0,07-04-2008,AI565568,M,AOI101120,
2855,CI26342,1,SI2643,65.0,07-04-2008,AI565569,F,AOI100063,
2856,CI26343,1,SI2643,130.0,07-04-2008,AI565570,M,AOI100298,
2857,CI26344,1,SI2643,55.0,08-04-2008,AI565571,F,AOI100227,
2858,CI26345,1,SI2643,169.0,08-04-2008,AI565572,F,AOI100227,71.0
2859,CI26346,1,SI2643,56.0,08-04-2008,AI565573,F,AOI100227,
2860,CI26347,1,SI2643,253.0,08-04-2008,AI565574,F,AOI100684,
2861,CI26348,1,SI2643,154.0,08-04-2008,AI565575,M,AOI100678,
2862,CI26349,1,SI2643,44.0,08-04-2008,AI565576,M,AOI100228,
2863,CI26350,1,SI2643,81.0,08-04-2008,AI565577,M,AOI100559,
2864,CI26351,1,SI2643,77.0,08-04-2008,AI565578,M,AOI100173,108.0
2865,CI26352,1,SI2643,60.0,08-04-2008,AI565579,M,AOI100298,
2866,CI26353,1,SI2643,114.0,09-04-2008,AI565580,F,AOI100294,
2867,CI26354,1,SI2643,71.0,09-04-2008,AI565581,M,AOI100173,
2868,CI26355,1,SI2643,134.0,09-04-2008,AI565582,F,AOI100174,
2869,CI26356,1,SI2643,71.0,09-04-2008,AI565583,F,AOI101121,
2870,CI26357,1,SI2643,155.0,09-04-2008,AI565584,F,AOI100678,
2871,CI26358,1,SI2643,39.0,09-04-2008,AI565585,M,AOI100564,
2872,CI26359,1,SI2643,83.0,09-04-2008,AI565584,F,AOI100678,
2873,CI26360,1,SI2643,53.0,09-04-2008,AI565585,M,AOI100564,
2874,CI26361,1,SI2643,82.0,09-04-2008,AI565586,M,AOI100294,87.0
2875,CI26362,1,SI2643,78.0,09-04-2008,AI565587,F,AOI100204,
2876,CI26363,1,SI2643,87.0,09-04-2008,AI565588,M,AOI100614,
2877,CI26364,1,SI2643,69.0,10-04-2008,AI565589,M,AOI101122,
2878,CI26365,1,SI2643,30.0,10-04-2008,AI565590,M,AOI100192,
2879,CI26366,1,SI2643,77.0,10-04-2008,AI565591,F,AOI100586,
2880,CI26367,1,SI2643,84.0,10-04-2008,AI565592,F,AOI100054,
2881,CI26368,1,SI2643,97.0,10-04-2008,AI565593,M,AOI100299,
2882,CI26369,1,SI2643,148.0,10-04-2008,AI565594,M,AOI100228,87.0
2883,CI26370,1,SI2643,160.0,10-04-2008,AI565595,M,AOI100494,39.0
2884,CI26371,1,SI2643,33.0,10-04-2008,AI565596,M,AOI100378,
2885,CI26381,1,SI2710,428.0,07-04-2008,AI565597,M,AOI100213,67.0
2886,CI26382,1,SI2709,489.0,13-02-2007,AI565598,M,,24.0
2888,CI26384,1,SI2630,401.0,16-04-2008,AI565600,M,AOI101124,213.0
2890,CI26386,1,SI2630,743.0,17-04-2008,AI565602,M,AOI101126,211.0
2891,CI26387,1,SI2630,403.0,17-04-2008,AI565600,M,AOI101124,213.0
2892,CI26388,1,SI2630,575.0,18-04-2008,AI565603,M,AOI101127,213.0
2893,CI26389,1,SI2630,1645.0,17-04-2008,AI565602,M,AOI101126,211.0
2894,CI26390,1,SI2630,274.0,17-04-2008,AI565604,M,AOI101128,211.0
2895,CI26391,1,SI2630,394.0,17-04-2008,AI565605,M,AOI101129,35.0
2896,CI26392,1,SI2630,2910.0,17-04-2008,AI565606,M,AOI101130,35.0
2897,CI26393,1,SI2630,32.0,17-04-2008,AI565607,M,AOI101131,102.0
2898,CI26394,1,SI2630,59.0,17-04-2008,AI565608,M,AOI101132,213.0
2899,CI26395,1,SI2630,426.0,17-04-2008,AI565609,M,AOI101133,213.0
2900,CI26396,1,SI2630,230.0,17-04-2008,AI565610,M,AOI101134,102.0
2901,CI26397,1,SI2446,1463.0,11-06-2008,AI565611,M,AOI100141,175.0
2902,CI26398,1,SI2710,49.0,29-11-2007,AI565603,M,AOI101127,
2903,CI26399,1,SI2447,85.0,12-06-2008,AI563664,F,AOI100072,
2904,CI26400,2,SI2447,72.0,12-06-2008,AI563576,M,AOI100001,
2905,CI26401,3,SI2646,397.0,08-05-2008,AI565612,M,AOI100869,57.0
2906,CI26402,1,SI2646,146.0,08-05-2008,AI565613,M,AOI101135,57.0
2907,CI26403,3,SI2646,133.0,08-05-2008,AI565614,M,AOI101136,57.0
2908,CI26404,3,SI2646,125.0,08-05-2008,AI565615,M,AOI101137,57.0
2909,CI26405,1,SI2646,125.0,08-05-2008,AI565616,M,AOI101138,57.0
2910,CI26406,3,SI2646,563.0,08-05-2008,AI565617,M,AOI101139,57.0
2911,CI26407,3,SI2646,144.0,08-05-2008,AI565618,M,AOI101140,57.0
2912,CI26408,3,SI2646,103.0,08-05-2008,AI565619,M,AOI101141,57.0
2913,CI26409,3,SI2646,242.0,08-05-2008,AI565620,M,AOI101142,57.0
2914,CI26410,3,SI2646,321.0,08-05-2008,AI565621,M,AOI101143,57.0
2915,CI26411,3,SI2646,351.0,08-05-2008,AI565622,M,AOI101144,57.0
2916,CI26412,3,SI2646,236.0,08-05-2008,AI565608,M,AOI101132,57.0
2917,CI26413,3,SI2646,215.0,08-05-2008,AI565623,M,AOI101145,57.0
2918,CI26414,3,SI2646,85.0,08-05-2008,AI565624,M,AOI101146,57.0
2919,CI26415,3,SI2646,372.0,08-05-2008,AI565625,M,AOI101147,57.0
2920,CI26416,3,SI2646,293.0,08-05-2008,AI565626,M,AOI101148,57.0
2921,CI26417,3,SI2646,288.0,08-05-2008,AI564492,M,AOI100532,57.0
2922,CI26418,3,SI2646,779.0,08-05-2008,AI565618,M,AOI101140,57.0
2923,CI26419,3,SI2646,90.0,08-05-2008,,,,57.0
2924,CI26420,1,SI2646,210.0,09-05-2008,AI565132,M,AOI100894,57.0
2925,CI26421,3,SI2646,186.0,09-05-2008,AI565627,M,AOI101149,57.0
2926,CI26422,1,SI2646,147.0,09-05-2008,AI565628,M,AOI101150,57.0
2927,CI26423,1,SI2646,247.0,09-05-2008,AI565629,M,AOI101138,57.0
2928,CI26424,1,SI2646,30.0,09-05-2008,AI565630,F,,57.0
2929,CI26425,3,SI2646,57.0,09-05-2008,AI565631,M,AOI101151,57.0
2930,CI26426,3,SI2646,297.0,09-05-2008,AI565632,M,AOI101152,57.0
2931,CI26427,3,SI2646,40.0,09-05-2008,,,,57.0
2932,CI26428,3,SI2646,272.0,09-05-2008,AI565633,F,AOI101153,23.0
2933,CI26429,1,SI2646,213.0,09-05-2008,AI565634,M,AOI101154,57.0
2934,CI26430,1,SI2646,95.0,09-05-2008,AI565635,M,AOI101155,57.0
2935,CI26431,1,SI2646,64.0,09-05-2008,AI565635,M,AOI101155,57.0
2936,CI26432,3,SI2646,169.0,09-05-2008,AI565636,M,AOI101156,57.0
2937,CI26433,2,SI2710,156.0,15-03-2008,AI565185,M,AOI100922,
2938,CI26434,3,SI2646,284.0,09-05-2008,AI565637,M,AOI101157,57.0
2939,CI26435,1,SI2646,214.0,09-05-2008,AI565638,F,AOI101158,57.0
2940,CI26436,1,SI2646,305.0,09-05-2008,AI564510,M,AOI100543,23.0
2941,CI26437,3,SI2646,34.0,09-05-2008,AI565639,M,AOI101159,57.0
2942,CI26438,1,SI2447,68.0,17-06-2008,AI565640,M,AOI100266,
2943,CI26439,2,SI2648,470.0,16-04-2008,AI564517,M,AOI100546,57.0
2944,CI26440,1,SI2650,59.0,26-06-2008,,,,130.0
2945,CI26441,1,SI2650,42.0,13-11-2007,AI564400,M,AOI100314,
2947,CI26443,1,SI2446,411.0,18-06-2008,AI565642,M,AOI100583,71.0
2948,CI26444,1,SI2447,109.0,04-09-2007,AI565643,M,AOI101160,
2949,CI26445,3,SI2646,88.0,08-05-2008,,,,57.0
2950,CI26446,1,SI2652,158.0,06-07-2008,AI565644,M,AOI100210,29.0
2951,CI26447,1,SI2652,98.0,06-07-2008,AI565645,M,AOI101104,29.0
2952,CI26448,1,SI2652,426.0,06-07-2008,AI565646,F,AOI101161,31.0
2953,CI26449,1,SI2652,183.0,06-07-2008,AI565647,M,AOI100063,29.0
2954,CI26450,1,SI2652,220.0,06-07-2008,AI565648,M,AOI100315,109.0
2955,CI26451,1,SI2652,370.0,06-07-2008,AI563913,M,AOI100224,30.0
2956,CI26452,1,SI2652,161.0,06-07-2008,AI565649,M,AOI100063,29.0
2957,CI26453,1,SI2652,92.0,06-07-2008,AI565650,M,AOI100573,29.0
2958,CI26454,1,SI2652,173.0,07-07-2008,AI565651,M,AOI101162,29.0
2959,CI26455,1,SI2652,144.0,07-07-2008,AI564035,M,AOI100054,29.0
2960,CI26456,1,SI2652,170.0,07-07-2008,AI565652,M,AOI100230,29.0
2961,CI26457,1,SI2652,245.0,07-07-2008,AI564813,M,AOI100694,29.0
2962,CI26458,1,SI2652,48.0,07-07-2008,AI565653,M,AOI100369,29.0
2963,CI26459,1,SI2652,246.0,07-07-2008,AI565464,M,AOI100085,29.0
2964,CI26460,1,SI2652,186.0,07-07-2008,AI565654,M,AOI100085,29.0
2965,CI26461,1,SI2652,460.0,07-07-2008,AI563980,F,AOI100212,29.0
2966,CI26462,1,SI2652,82.0,07-07-2008,AI565655,M,AOI100308,29.0
2967,CI26463,1,SI2652,195.0,08-07-2008,AI565656,M,AOI100950,29.0
2968,CI26464,1,SI2652,384.0,08-07-2008,AI565657,M,AOI100565,29.0
2969,CI26465,1,SI2652,787.0,08-07-2008,AI565658,M,AOI100559,29.0
2970,CI26466,1,SI2652,197.0,08-07-2008,AI565659,M,AOI100063,29.0
2971,CI26467,1,SI2652,82.0,08-07-2008,AI565660,M,AOI100580,29.0
2972,CI26468,1,SI2652,414.0,08-07-2008,AI565661,M,AOI100685,29.0
2973,CI26469,1,SI2652,159.0,08-07-2008,AI564556,M,AOI100567,74.0
2974,CI26470,1,SI2652,539.0,08-07-2008,AI565662,M,AOI100148,29.0
2975,CI26471,1,SI2652,54.0,08-07-2008,AI565663,M,AOI100153,29.0
2976,CI26472,1,SI2652,115.0,08-07-2008,AI565664,M,AOI100226,29.0
2977,CI26473,1,SI2651,209.0,23-06-2008,AI565665,M,AOI100063,87.0
2978,CI26474,1,SI2651,561.0,25-06-2008,AI565666,M,AOI100083,60.0
2979,CI26475,1,SI2651,223.0,26-06-2008,AI565667,M,AOI100222,50.0
2980,CI26476,1,SI2651,495.0,27-06-2008,AI565668,M,AOI101163,60.0
2981,CI26477,1,SI2647,137.0,26-03-2008,AI565669,M,AOI101093,212.0
2982,CI26478,1,SI2647,13.0,26-02-2008,AI565670,M,AOI101164,212.0
2983,CI26479,1,SI2647,43.0,26-03-2008,AI565671,M,AOI101005,212.0
2984,CI26480,1,SI2647,76.0,27-03-2008,AI565672,M,AOI101165,212.0
2985,CI26481,1,SI2654,114.0,09-07-2008,AI565673,M,AOI101166,
2986,CI26482,1,SI2654,44.0,09-07-2008,AI565674,M,AOI100402,
2987,CI26483,1,SI2654,45.0,09-07-2008,AI565675,M,AOI100197,
2988,CI26484,1,SI2654,123.0,09-07-2008,AI565676,M,,
2989,CI26485,1,SI2654,136.0,09-07-2008,AI565677,F,AOI100731,
2990,CI26486,1,SI2654,89.0,09-07-2008,AI565678,M,AOI101167,
2991,CI26487,1,SI2654,57.0,09-07-2008,AI565679,M,AOI101168,
2992,CI26488,1,SI2654,114.0,09-07-2008,AI565680,M,AOI100612,
2993,CI26489,1,SI2654,72.0,09-07-2008,AI565681,M,AOI100200,
2994,CI26490,1,SI2654,144.0,09-07-2008,AI565682,M,AOI100612,
2995,CI26491,1,SI2654,165.0,09-07-2008,AI565683,M,AOI100287,
2996,CI26492,1,SI2654,51.0,09-07-2008,AI565684,M,AOI100142,
2997,CI26493,1,SI2654,178.0,09-07-2008,AI565682,M,AOI100612,34.0
2998,CI26494,1,SI2654,160.0,09-07-2008,AI565685,M,AOI101169,41.0
2999,CI26495,1,SI2655,44.0,26-05-2008,AI565686,M,AOI101069,
3000,CI26496,1,SI2655,77.0,26-05-2008,AI565687,M,AOI100286,
3001,CI26497,1,SI2655,188.0,26-05-2008,AI565688,M,AOI101170,
3002,CI26498,1,SI2655,139.0,26-05-2008,AI565689,M,AOI101171,97.0
3003,CI26499,1,SI2655,84.0,26-05-2008,AI564436,M,AOI100011,
3004,CI26500,1,SI2655,180.0,26-05-2008,AI565690,M,AOI101172,
3005,CI26501,1,SI2658,627.0,06-07-2008,AI565150,M,AOI100072,52.0
3006,CI26502,1,SI2658,1089.0,07-07-2008,AI564349,M,AOI100063,141.0
3007,CI26503,1,SI2658,1543.0,08-07-2008,AI565691,M,AOI100032,79.0
3008,CI26504,1,SI2659,327.0,06-07-2008,AI565692,M,AOI100411,
3009,CI26505,1,SI2659,413.0,06-07-2008,AI565664,M,AOI100226,29.0
3010,CI26506,1,SI2659,321.0,06-07-2008,AI565693,M,AOI101173,29.0
3011,CI26507,1,SI2659,157.0,06-07-2008,AI564678,M,AOI100165,31.0
3012,CI26508,1,SI2659,546.0,06-07-2008,AI565694,M,AOI100688,
3013,CI26509,1,SI2659,97.0,06-07-2008,AI563917,M,AOI100022,
3014,CI26510,1,SI2660,115.0,01-06-2008,AI564400,M,AOI100314,
3015,CI26511,1,SI2652,314.0,08-07-2008,AI565695,M,AOI101167,29.0
3016,CI26512,1,SI2660,148.0,01-06-2008,AI565696,M,AOI100080,
3017,CI26513,1,SI2649,93.0,24-06-2008,AI565697,M,AOI101174,
3018,CI26514,1,SI2660,65.0,01-06-2008,AI565698,M,AOI100080,
3019,CI26515,1,SI2660,39.0,01-06-2008,AI564400,M,AOI100314,
3020,CI26516,1,SI2660,82.0,01-06-2008,AI565698,M,AOI100080,
3021,CI26517,1,SI2660,46.0,01-06-2008,AI564400,M,AOI100314,
3022,CI26518,1,SI2649,90.0,25-06-2008,AI565699,M,AOI101175,
3023,CI26519,1,SI2660,63.0,01-06-2008,AI565700,M,AOI100089,
3024,CI26520,1,SI2660,118.0,01-06-2008,AI565376,M,AOI100011,53.0
3026,CI26522,1,SI2660,101.0,01-06-2008,AI565701,M,,
3027,CI26523,1,SI2660,48.0,01-06-2008,AI565702,M,AOI100089,
3028,CI26524,1,SI2649,61.0,24-06-2008,AI565703,M,AOI101176,
3029,CI26525,1,SI2637,363.0,01-06-2008,AI565704,M,AOI101062,39.0
3030,CI26526,1,SI2637,515.0,01-06-2008,AI565705,M,AOI100080,39.0
3031,CI26527,1,SI2660,548.0,01-06-2008,AI565706,M,AOI101177,
3032,CI26528,1,SI2649,335.0,25-06-2008,AI565707,M,AOI101176,102.0
3033,CI26529,1,SI2661,190.0,02-06-2008,AI565708,F,,
3034,CI26530,1,SI2661,57.0,02-06-2008,AI565709,F,AOI100709,
3035,CI26531,1,SI2661,60.0,02-06-2008,AI565710,M,,
3036,CI26532,1,SI2661,54.0,02-06-2008,AI565711,M,AOI100849,
3037,CI26533,1,SI2661,45.0,02-06-2008,AI565712,M,AOI101178,
3038,CI26534,1,SI2661,92.0,02-06-2008,AI564278,M,AOI100419,
3039,CI26535,1,SI2661,148.0,02-06-2008,AI565713,M,AOI101179,
3040,CI26536,1,SI2661,121.0,02-06-2008,AI565714,M,AOI100068,
3041,CI26537,1,SI2661,37.0,02-06-2008,AI565715,M,AOI100080,
3042,CI26538,1,SI2661,250.0,02-06-2008,AI564224,F,AOI100080,
3043,CI26539,1,SI2661,84.0,02-06-2008,AI565716,M,AOI100089,
3044,CI26540,1,SI2661,78.0,02-06-2008,AI565717,M,,
3045,CI26541,1,SI2661,47.0,02-06-2008,AI565718,M,AOI101180,
3046,CI26542,1,SI2661,405.0,02-06-2008,AI565719,F,AOI100386,39.0
3047,CI26543,1,SI2661,86.0,02-06-2008,AI565720,M,AOI100416,
3048,CI26544,1,SI2661,84.0,02-06-2008,AI565721,M,AOI101181,
3049,CI26545,1,SI2661,49.0,02-06-2008,AI565722,M,AOI100382,
3050,CI26546,1,SI2661,75.0,02-06-2008,AI565723,F,AOI100430,
3051,CI26547,1,SI2661,194.0,02-06-2008,AI565724,M,AOI100386,
3052,CI26548,1,SI2661,107.0,02-06-2008,AI565725,M,AOI100382,
3053,CI26549,1,SI2661,104.0,02-06-2008,AI565726,M,AOI101182,
3054,CI26550,1,SI2652,177.0,06-07-2008,AI565727,M,AOI101183,29.0
3055,CI26551,1,SI2662,10.0,03-06-2008,AI565728,M,AOI100378,
3056,CI26552,1,SI2652,149.0,06-07-2008,AI565729,M,AOI101184,29.0
3057,CI26553,1,SI2662,284.0,03-06-2008,AI565730,M,AOI101185,
3059,CI26555,1,SI2652,240.0,06-07-2008,AI565732,F,AOI100655,29.0
3060,CI26556,1,SI2652,164.0,06-07-2008,AI565733,F,AOI101186,29.0
3061,CI26557,1,SI2652,200.0,06-07-2008,AI565734,M,AOI101187,29.0
3062,CI26558,1,SI2652,177.0,06-07-2008,AI563991,M,AOI100269,29.0
3063,CI26559,1,SI2662,86.0,04-06-2008,AI564210,M,AOI100130,
3064,CI26560,1,SI2662,201.0,04-06-2008,AI565735,F,AOI100840,
3065,CI26561,1,SI2652,69.0,07-07-2008,AI565736,M,AOI100072,29.0
3066,CI26562,1,SI2652,68.0,07-07-2008,AI564834,M,AOI100148,29.0
3067,CI26563,1,SI2652,136.0,07-07-2008,AI565737,M,AOI101188,29.0
3068,CI26564,1,SI2662,33.0,04-06-2008,AI565738,M,AOI100412,
3070,CI26566,1,SI2662,81.0,04-06-2008,AI565740,M,AOI100382,
3071,CI26567,1,SI2662,246.0,04-06-2008,AI565724,M,AOI100386,
3072,CI26568,1,SI2652,284.0,07-07-2008,AI565741,M,AOI101190,29.0
3073,CI26569,1,SI2662,85.0,04-06-2008,AI565742,F,AOI100025,
3074,CI26570,1,SI2662,67.0,04-06-2008,AI564292,M,AOI100408,
3075,CI26571,1,SI2662,58.0,04-06-2008,AI565743,M,AOI100965,
3077,CI26573,1,SI2662,70.0,04-06-2008,AI565745,F,AOI100052,
3078,CI26574,1,SI2662,37.0,04-06-2008,AI565746,M,AOI100025,
3079,CI26575,1,SI2662,128.0,04-06-2008,AI565745,F,AOI100052,
3080,CI26576,1,SI2662,73.0,05-06-2008,AI565747,M,AOI100309,
3081,CI26577,1,SI2662,34.0,05-06-2008,AI565748,M,AOI100378,
3082,CI26578,1,SI2652,404.0,07-07-2008,AI565749,M,AOI100929,41.0
3084,CI26580,1,SI2662,32.0,05-06-2008,AI565751,M,AOI100709,
3086,CI26582,1,SI2662,99.0,05-06-2008,AI565753,F,AOI101193,
3087,CI26583,1,SI2662,185.0,05-06-2008,AI565754,F,AOI100912,39.0
3088,CI26584,1,SI2652,296.0,08-07-2008,AI565755,M,AOI100204,29.0
3089,CI26585,1,SI2652,128.0,08-07-2008,AI565755,M,AOI100204,29.0
3090,CI26586,1,SI2652,133.0,08-07-2008,AI565756,M,AOI100635,31.0
3091,CI26587,1,SI2652,154.0,08-07-2008,AI565757,M,AOI100635,29.0
3092,CI26588,1,SI2652,197.0,08-07-2008,AI563727,M,AOI100049,29.0
3093,CI26589,1,SI2652,119.0,08-07-2008,AI565758,M,AOI101194,29.0
3094,CI26590,1,SI2652,119.0,08-07-2008,AI563785,M,AOI100128,29.0
3095,CI26591,1,SI2652,184.0,08-07-2008,AI565759,M,AOI101195,29.0
3096,CI26592,1,SI2652,354.0,08-07-2008,AI565760,M,AOI100108,29.0
3097,CI26593,1,SI2652,615.0,08-07-2008,AI565761,M,AOI100226,31.0
3098,CI26594,1,SI2652,237.0,08-07-2008,AI565762,M,AOI101196,29.0
3100,CI26596,1,SI2654,81.0,09-07-2008,AI564747,M,AOI100196,
3101,CI26597,1,SI2654,141.0,09-07-2008,AI565763,M,AOI101197,46.0
3102,CI26598,1,SI2654,501.0,09-07-2008,AI565764,M,AOI100062,78.0
3103,CI26599,1,SI2654,160.0,09-07-2008,AI564345,M,AOI100173,
3104,CI26600,1,SI2654,264.0,09-07-2008,AI565765,F,AOI101198,
3105,CI26601,1,SI2654,241.0,09-07-2008,AI565766,M,AOI100062,
3106,CI26602,1,SI2656,250.0,10-07-2008,AI565692,M,AOI100411,46.0
3107,CI26603,1,SI2656,181.0,10-07-2008,AI564117,M,AOI100128,135.0
3108,CI26604,1,SI2656,132.0,10-07-2008,AI565767,M,AOI100559,135.0
3109,CI26605,1,SI2654,89.0,09-07-2008,AI565768,M,AOI100630,
3110,CI26606,1,SI2656,384.0,10-07-2008,AI563703,M,AOI100096,46.0
3111,CI26607,1,SI2656,134.0,10-07-2008,AI565769,M,AOI101199,135.0
3112,CI26608,1,SI2656,118.0,10-07-2008,AI565770,M,AOI100212,135.0
3113,CI26609,1,SI2656,318.0,10-07-2008,AI565771,M,AOI100587,135.0
3114,CI26610,1,SI2656,136.0,10-07-2008,AI565772,M,AOI101200,41.0
3115,CI26611,1,SI2656,270.0,10-07-2008,AI565773,M,AOI100416,78.0
3116,CI26612,1,SI2656,155.0,10-07-2008,AI565774,M,AOI101201,135.0
3117,CI26613,1,SI2656,80.0,11-07-2008,AI565775,M,AOI100239,135.0
3118,CI26614,1,SI2656,120.0,11-07-2008,AI565776,M,AOI100494,135.0
3119,CI26615,1,SI2656,64.0,11-07-2008,AI565777,M,AOI100120,135.0
3120,CI26616,1,SI2656,279.0,11-07-2008,AI565778,M,AOI101202,135.0
3121,CI26617,1,SI2656,85.0,11-07-2008,AI565779,F,AOI100212,135.0
3123,CI26619,1,SI2656,331.0,11-07-2008,AI565321,M,AOI100994,135.0
3124,CI26620,1,SI2656,836.0,11-07-2008,AI565781,M,AOI100153,141.0
3125,CI26621,1,SI2656,253.0,11-07-2008,AI564879,M,AOI100724,135.0
3126,CI26622,1,SI2654,82.0,09-07-2008,AI565782,M,AOI100494,
3127,CI26623,1,SI2656,553.0,11-07-2008,AI565783,M,AOI101204,46.0
3128,CI26624,1,SI2656,131.0,11-07-2008,AI565398,M,AOI100063,135.0
3129,CI26625,1,SI2656,396.0,11-07-2008,AI565784,M,AOI100032,135.0
3130,CI26626,1,SI2654,33.0,09-07-2008,AI565785,M,AOI101205,
3131,CI26627,1,SI2654,118.0,09-07-2008,AI565786,M,AOI101206,
3132,CI26628,1,SI2654,201.0,09-07-2008,AI565782,M,AOI100494,
3133,CI26629,1,SI2644,840.0,27-05-2008,AI565787,M,AOI100184,
3134,CI26630,1,SI2644,264.0,27-05-2008,AI565788,M,AOI100196,
3135,CI26631,1,SI2644,144.0,27-05-2008,AI565789,M,AOI100187,
3136,CI26632,1,SI2644,195.0,27-05-2008,AI565790,M,AOI100417,
3138,CI26634,1,SI2644,212.0,28-05-2008,AI563826,M,AOI100179,
3139,CI26635,1,SI2644,96.0,28-05-2008,AI565792,M,AOI100222,
3140,CI26636,1,SI2644,115.0,28-05-2008,AI565793,M,AOI100132,
3141,CI26637,1,SI2644,77.0,28-05-2008,AI564449,M,AOI100513,
3142,CI26638,1,SI2644,90.0,28-05-2008,AI565763,M,AOI101197,
3143,CI26639,1,SI2644,361.0,28-05-2008,AI565404,M,AOI100958,224.0
3144,CI26640,1,SI2644,459.0,28-05-2008,AI565794,M,AOI100130,
3145,CI26641,1,SI2644,158.0,28-05-2008,AI565795,M,AOI101208,
3146,CI26642,1,SI2644,718.0,29-05-2008,AI563745,M,AOI100047,
3147,CI26643,1,SI2644,239.0,29-05-2008,AI565796,M,AOI101209,
3148,CI26644,1,SI2644,199.0,29-05-2008,AI565797,M,AOI101210,
3149,CI26645,1,SI2644,404.0,29-05-2008,AI565798,M,,
3150,CI26646,1,SI2644,82.0,29-05-2008,AI564102,M,AOI100321,
3151,CI26647,1,SI2644,131.0,29-05-2008,AI565461,F,AOI100417,
3152,CI26648,1,SI2644,269.0,29-05-2008,AI563894,M,AOI100091,
3153,CI26649,2,SI2653,195.0,04-07-2008,AI565799,M,AOI101211,
3154,CI26650,2,SI2653,128.0,04-07-2008,AI565800,M,,
3155,CI26651,2,SI2653,685.0,04-07-2008,AI565801,M,AOI101212,
3156,CI26652,2,SI2653,119.0,04-07-2008,AI565802,M,AOI101213,
3157,CI26653,2,SI2653,158.0,04-07-2008,AI565803,M,AOI101214,
3158,CI26654,2,SI2653,305.0,04-07-2008,AI565804,M,AOI101211,
3159,CI26655,2,SI2653,226.0,05-07-2008,AI564492,M,AOI100532,
